-1;210;703;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;830;359;282;279;279;-1;-1;-1;-1
323;-1;572;1218;1218;-1;-1;1009;1048;-1;-1;-1;-1;-1;994;-1;-1;-1;-1;-1;1009;1000;1009;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1009;1199;-1;-1;-1;-1;-1;-1;-1;823;310;289;284;284;-1;-1;-1;-1
786;510;-1;395;395;874;933;649;687;-1;-1;-1;-1;-1;626;880;896;-1;880;880;610;630;649;-1;-1;880;933;-1;-1;-1;-1;-1;-1;-1;-1;-1;839;896;-1;-1;-1;-1;-1;796;565;896;-1;-1;928;984;965;-1;649;367;1015;992;1003;579;633;-1;-1;167;331;-1;-1;-1;-1;-1;-1;-1
-1;-1;715;-1;0;309;309;251;266;463;463;463;463;463;266;310;294;370;310;310;289;266;251;476;463;310;309;370;367;479;463;427;-1;-1;348;348;123;294;356;232;332;430;216;106;84;294;356;463;307;362;314;372;251;18;486;484;494;-1;-1;-1;-1;270;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;715;0;-1;309;309;251;266;463;463;463;463;463;266;310;294;370;310;310;289;266;251;476;463;310;309;370;367;479;463;427;-1;-1;348;348;123;294;356;232;332;430;216;106;84;294;356;463;307;362;314;372;251;18;486;484;494;-1;-1;-1;-1;270;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;355;355;-1;51;77;116;76;76;76;76;76;62;0;14;13;0;0;77;60;77;110;76;0;51;62;62;64;76;70;355;347;375;375;289;14;27;314;391;491;330;247;215;14;27;76;51;110;16;13;77;337;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;355;355;51;-1;77;62;76;76;76;76;76;116;51;14;62;51;51;139;113;77;62;76;51;0;13;12;112;76;70;313;298;430;430;230;14;27;371;391;437;330;247;215;14;27;76;0;51;16;63;77;402;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;252;252;46;46;-1;15;184;184;184;184;184;15;48;32;100;48;48;38;15;0;197;184;48;46;100;98;201;184;153;549;520;552;552;306;32;86;453;536;639;437;289;181;32;86;184;45;100;49;102;0;270;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;270;270;83;32;15;-1;197;197;197;197;197;54;84;46;135;84;84;77;53;15;184;197;84;32;86;84;235;197;166;537;501;591;591;289;46;100;494;552;624;453;306;198;46;100;197;30;78;63;137;15;317;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;137;137;360;375;-1;0;0;0;0;375;133;122;50;133;133;398;369;360;13;0;133;137;50;52;13;0;35;119;139;273;273;301;122;36;266;257;298;250;285;426;122;36;0;140;210;84;48;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;137;137;360;375;0;-1;0;0;0;375;133;122;50;133;133;398;369;360;13;0;133;137;50;52;13;0;35;119;139;273;273;301;122;36;266;257;298;250;285;426;122;36;0;140;210;84;48;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;137;137;360;375;0;0;-1;0;0;375;133;122;50;133;133;398;369;360;13;0;133;137;50;52;13;0;35;119;139;273;273;301;122;36;266;257;298;250;285;426;122;36;0;140;210;84;48;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;137;137;360;375;0;0;0;-1;0;375;133;122;50;133;133;398;369;360;13;0;133;137;50;52;13;0;35;119;139;273;273;301;122;36;266;257;298;250;285;426;122;36;0;140;210;84;48;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;137;137;360;375;0;0;0;0;-1;375;133;122;50;133;133;398;369;360;13;0;133;137;50;52;13;0;35;119;139;273;273;301;122;36;266;257;298;250;285;426;122;36;0;140;210;84;48;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;270;270;32;83;15;54;197;197;197;197;197;-1;33;46;86;33;33;15;0;15;231;197;33;83;135;133;187;197;166;579;551;536;536;348;46;100;437;552;678;453;306;198;46;100;197;82;137;63;88;15;252;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;358;358;0;51;80;119;74;74;74;74;74;65;-1;14;12;0;0;80;62;80;108;74;0;51;61;61;62;74;69;351;344;373;373;289;14;26;312;388;488;329;247;217;14;26;74;51;111;16;13;80;340;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;337;337;14;14;62;77;62;62;62;62;62;77;14;-1;27;14;14;101;75;62;76;62;14;14;27;26;78;62;57;325;316;391;391;247;0;13;330;375;452;314;230;198;0;13;62;14;74;1;28;62;355;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;475;475;25;76;183;222;32;32;32;32;32;168;24;40;-1;24;24;183;164;183;66;32;24;76;49;49;19;32;42;245;251;305;305;287;40;14;269;321;405;285;244;289;40;14;32;78;142;24;0;183;457;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;358;358;0;51;80;119;74;74;74;74;74;65;0;14;12;-1;0;80;62;80;108;74;0;51;61;61;62;74;69;351;344;373;373;289;14;26;312;388;488;329;247;217;14;26;74;51;111;16;13;80;340;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;358;358;0;51;80;119;74;74;74;74;74;65;0;14;12;0;-1;80;62;80;108;74;0;51;61;61;62;74;69;351;344;373;373;289;14;26;312;388;488;329;247;217;14;26;74;51;111;16;13;80;340;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;298;298;46;105;38;77;218;218;218;218;218;15;48;68;100;48;48;-1;15;38;252;218;48;105;157;155;201;218;187;597;582;552;552;374;68;121;453;576;701;478;331;224;68;121;218;104;174;85;102;38;270;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;271;271;30;82;15;54;194;194;194;194;194;0;32;45;84;32;32;15;-1;15;228;194;32;82;133;131;184;194;164;574;546;533;533;346;45;98;434;548;673;450;304;197;45;98;194;80;136;62;86;15;252;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;252;252;46;46;0;15;184;184;184;184;184;15;48;32;100;48;48;38;15;-1;197;184;48;46;100;98;201;184;153;549;520;552;552;306;32;86;453;536;639;437;289;181;32;86;184;45;100;49;102;0;270;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;173;122;375;360;13;13;13;13;13;414;170;137;85;170;170;437;407;375;-1;13;170;122;36;38;47;13;48;106;120;312;312;285;137;50;307;273;283;266;301;443;137;50;13;126;188;98;83;375;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;137;137;360;375;0;0;0;0;0;375;133;122;50;133;133;398;369;360;13;-1;133;137;50;52;13;0;35;119;139;273;273;301;122;36;266;257;298;250;285;426;122;36;0;140;210;84;48;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;358;358;0;51;80;119;74;74;74;74;74;65;0;14;12;0;0;80;62;80;108;74;-1;51;61;61;62;74;69;351;344;373;373;289;14;26;312;388;488;329;247;217;14;26;74;51;111;16;13;80;340;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;355;355;51;0;77;62;76;76;76;76;76;116;51;14;62;51;51;139;113;77;62;76;51;-1;13;12;112;76;70;313;298;430;430;230;14;27;371;391;437;330;247;215;14;27;76;0;51;16;63;77;402;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;475;475;76;25;183;168;32;32;32;32;32;222;75;40;49;75;75;245;217;183;18;32;75;25;-1;0;67;32;42;203;201;360;360;228;40;14;326;321;351;285;244;289;40;14;32;27;83;24;49;183;522;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;471;471;75;24;179;164;33;33;33;33;33;218;73;38;49;73;73;241;213;179;19;33;73;24;0;-1;68;33;43;206;204;362;362;227;38;14;327;323;353;286;244;286;38;14;33;25;82;23;49;179;517;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;126;177;381;420;13;13;13;13;13;366;122;140;38;122;122;381;360;381;47;13;122;177;87;89;-1;13;49;147;168;256;256;346;140;52;250;272;335;266;304;448;140;52;13;181;251;101;36;381;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;137;137;360;375;0;0;0;0;0;375;133;122;50;133;133;398;369;360;13;0;133;137;50;52;13;-1;35;119;139;273;273;301;122;36;266;257;298;250;285;426;122;36;0;140;210;84;48;360;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;153;153;328;343;77;77;77;77;77;343;150;138;96;150;150;366;338;328;91;77;150;153;96;97;91;77;-1;140;152;359;359;287;138;82;351;343;406;334;271;361;138;82;77;155;222;111;95;328;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;689;637;1092;1077;245;245;245;245;245;1131;681;652;471;681;681;1154;1121;1092;232;245;681;637;421;427;275;245;263;-1;49;426;426;-1;652;436;-1;386;348;-1;-1;-1;652;436;245;645;719;565;465;1092;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;-1;-1;634;575;1000;977;242;242;242;242;242;1039;627;597;440;627;627;1078;1030;1000;222;242;627;575;383;388;273;242;244;45;-1;455;455;-1;597;404;551;416;384;510;-1;-1;597;404;242;582;550;519;434;1000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;664;664;501;552;831;870;283;283;283;283;283;816;496;515;365;496;496;831;808;831;317;283;496;552;414;418;268;283;348;343;376;-1;0;239;515;379;28;15;64;44;196;515;515;379;283;557;632;458;361;831;645;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;664;664;501;552;831;870;283;283;283;283;283;816;496;515;365;496;496;831;808;831;317;283;496;552;414;418;268;283;348;343;376;0;-1;239;515;379;28;15;64;44;196;515;515;379;283;557;632;458;361;831;645;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;265;265;338;287;419;404;318;318;318;318;318;458;337;301;327;337;337;481;454;419;304;318;337;287;277;277;353;318;274;463;456;197;197;-1;301;291;168;158;204;127;16;131;301;291;318;288;342;292;327;419;311;-1;-1;-1;-1;-1;-1;-1;902;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;337;337;14;14;62;77;62;62;62;62;62;77;14;0;27;14;14;101;75;62;76;62;14;14;27;26;78;62;57;325;316;391;391;247;-1;13;330;375;452;314;230;198;0;13;62;14;74;1;28;62;355;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;457;457;40;40;168;183;18;18;18;18;18;183;38;25;14;38;38;206;179;168;32;18;38;40;14;14;33;18;29;215;220;321;321;244;25;-1;285;305;366;269;228;272;25;0;18;41;106;10;14;168;475;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;441;441;376;427;631;670;263;263;263;263;263;616;372;390;288;372;372;631;610;631;297;263;372;427;337;339;250;263;299;397;418;16;16;146;390;302;-1;32;85;16;104;346;390;302;263;431;501;351;286;631;422;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;645;645;515;515;816;831;270;270;270;270;270;831;510;501;379;510;510;854;824;816;283;270;510;515;379;383;282;270;335;312;345;15;15;196;501;365;44;-1;26;28;180;498;501;365;270;521;595;444;376;816;664;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;828;828;667;616;996;981;328;328;328;328;328;1035;661;630;497;661;661;1058;1026;996;315;328;661;616;448;452;360;328;414;285;320;70;70;275;630;462;119;30;-1;78;291;661;630;462;328;622;692;561;493;996;875;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;422;422;390;390;616;631;250;250;250;250;250;631;387;376;302;387;387;654;625;616;263;250;387;390;302;304;263;250;286;367;387;32;32;104;376;288;16;16;47;-1;87;329;376;288;250;394;464;337;300;616;441;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;-1;246;246;301;301;404;419;304;304;304;304;304;419;300;287;291;300;300;443;416;404;318;304;300;301;291;291;319;304;260;475;475;158;158;16;287;277;127;142;219;111;-1;114;287;277;304;303;364;277;292;404;265;-1;-1;-1;-1;-1;-1;-1;922;-1;-1;-1;-1;-1;-1;-1;-1
-1;-1;1044;157;157;254;254;239;254;352;352;352;352;352;254;254;239;289;254;254;278;253;239;365;352;254;254;289;288;368;352;282;627;607;344;344;99;239;275;275;329;432;258;82;-1;239;275;352;253;309;250;291;239;175;-1;-1;-1;-1;-1;-1;-1;578;-1;-1;-1;-1;-1;-1;-1;-1
