-1;0;76;76;648;648;648;648;648;648;648;648;912;-1;-1;-1;-1;-1;-1;-1;-1;937;577;510;510;532;425;425;640;24;375;375;395;389;502;1365;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1207;1419;-1
0;-1;76;76;648;648;648;648;648;648;648;648;912;-1;-1;-1;-1;-1;-1;-1;-1;937;577;510;510;532;425;425;640;24;375;375;395;389;502;1365;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1207;1419;-1
40;40;-1;0;282;282;282;282;282;282;282;282;463;608;608;608;608;-1;-1;-1;-1;557;303;346;346;352;332;332;757;126;469;469;466;433;449;939;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40;40;0;-1;282;282;282;282;282;282;282;282;463;608;608;608;608;-1;-1;-1;-1;557;303;346;346;352;332;332;757;126;469;469;466;433;449;939;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
331;331;145;145;-1;0;0;0;0;0;0;0;22;63;63;63;63;372;768;768;705;376;280;487;487;474;547;547;-1;537;732;732;685;615;520;411;1020;1020;1020;1914;1914;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
331;331;145;145;0;-1;0;0;0;0;0;0;22;63;63;63;63;372;768;768;705;376;280;487;487;474;547;547;-1;537;732;732;685;615;520;411;1020;1020;1020;1914;1914;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
331;331;145;145;0;0;-1;0;0;0;0;0;22;63;63;63;63;372;768;768;705;376;280;487;487;474;547;547;-1;537;732;732;685;615;520;411;1020;1020;1020;1914;1914;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
331;331;145;145;0;0;0;-1;0;0;0;0;22;63;63;63;63;372;768;768;705;376;280;487;487;474;547;547;-1;537;732;732;685;615;520;411;1020;1020;1020;1914;1914;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
331;331;145;145;0;0;0;0;-1;0;0;0;22;63;63;63;63;372;768;768;705;376;280;487;487;474;547;547;-1;537;732;732;685;615;520;411;1020;1020;1020;1914;1914;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
331;331;145;145;0;0;0;0;0;-1;0;0;22;63;63;63;63;372;768;768;705;376;280;487;487;474;547;547;-1;537;732;732;685;615;520;411;1020;1020;1020;1914;1914;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
